역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
233,대림(구로구청),하차,19시-20시,"Weibull(shape=5.882, scale=601.983)","(np.float64(5.881591674976793), np.float64(1555.1510786062086), np.float64(601.982795735051))",192,"Triangular(min=269.646, mode=2129.000, max=2410.225)","(np.float64(0.8686220672460574), np.float64(269.6462191407252), np.float64(2140.5785680218505))",156,평일,2,"['mean', 'median']"
233,대림(구로구청),하차,20시-21시,"Weibull(shape=5.447, scale=384.127)","(np.float64(5.446811948147513), np.float64(1073.3626433090972), np.float64(384.1270323985799))",146,"Weibull(shape=3.416, scale=735.747)","(np.float64(3.4164833552972285), np.float64(513.1265408133643), np.float64(735.7471451883837))",143,평일,2,"['mean', 'median']"
233,대림(구로구청),하차,21시-22시,"Lognormal(normalMean=6.436, normalStdDev=0.194)","(np.float64(0.1942191823448067), 1097.1695002204494, np.float64(623.8522077280799))",175,"Weibull(shape=3.089, scale=957.439)","(np.float64(3.0888437579054235), np.float64(577.6237710500958), np.float64(957.4392000028759))",153,평일,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,22시-23시,"Weibull(shape=3.277, scale=446.484)","(np.float64(3.276531951944879), np.float64(1184.4494298805018), np.float64(446.4835912385019))",195,"Weibull(shape=2.817, scale=933.003)","(np.float64(2.817431658328892), np.float64(435.41272199969734), np.float64(933.0032317323039))",156,평일,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,23시-24시,"Normal(mean=735.408, stdDev=110.671)","(np.float64(735.4076433121019), np.float64(110.67068009199926))",157,"Normal(mean=815.797, stdDev=232.537)","(np.float64(815.796992481203), np.float64(232.53725578775692))",133,주말,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,24시-01시,"Triangular(min=0.000, mode=277.000, max=375.087)","(np.float64(0.7384956390283496), 0, np.float64(375.0868459527634))",156,"Triangular(min=8.000, mode=8.000, max=1220.382)","(np.float64(2.9302980805627846e-12), np.float64(7.999999972450736), np.float64(1212.3818848473302))",133,평일,2,"['median', 'mode']"
233,대림(구로구청),하차,01시-02시,"Triangular(min=4.271, mode=8.000, max=11.620)","(np.float64(0.5074639381017736), np.float64(4.270586723882701), np.float64(7.34911989464357))",196,"Gamma(alpha=120.527, beta=0.209)","(np.float64(120.5272025474132), np.float64(-16.124404394093148), np.float64(0.20861483706270234))",154,주말,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,02시-03시,"Triangular(min=7.626, mode=13.000, max=17.649)","(np.float64(0.536158307360856), np.float64(7.62599353609408), np.float64(10.023171123237784))",193,"Normal(mean=13.723, stdDev=2.938)","(np.float64(13.722972972972974), np.float64(2.938148309013013))",148,주말,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,03시-04시,"Triangular(min=5.657, mode=11.000, max=15.473)","(np.float64(0.544344254138732), np.float64(5.656940093245266), np.float64(9.815589813161235))",202,"Weibull(shape=3.931, scale=8.903)","(np.float64(3.9314842855793146), np.float64(2.624516645102589), np.float64(8.903392822121175))",147,주말,3,"['mean', 'median', 'mode']"
233,대림(구로구청),하차,04시-05시,"Triangular(min=3.078, mode=13.000, max=13.000)","(np.float64(0.9999998898011746), np.float64(3.077895813733652), np.float64(9.922106181306422))",194,"Weibull(shape=2.747, scale=7.512)","(np.float64(2.7472827970364433), np.float64(2.267374853992087), np.float64(7.511783884193789))",153,주말,3,"['mean', 'median', 'mode']"
234,신도림,하차,05시-06시,"Weibull(shape=2.567, scale=42.703)","(np.float64(2.5665006458887913), np.float64(134.29538497296363), np.float64(42.70253384086914))",201,"Weibull(shape=3.066, scale=76.448)","(np.float64(3.0660938840434717), np.float64(97.9817676811412), np.float64(76.44795174762383))",147,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,06시-07시,"Triangular(min=0.000, mode=833.000, max=868.511)","(np.float64(0.9591128948672125), 0, np.float64(868.5108960715538))",208,"Triangular(min=0.000, mode=733.000, max=858.395)","(np.float64(0.8539190011298307), 0, np.float64(858.3952330425966))",156,평일,2,"['mean', 'median']"
234,신도림,하차,07시-08시,"Triangular(min=0.000, mode=1952.000, max=2048.839)","(np.float64(0.9527347017444138), 0, np.float64(2048.8389857125176))",208,"Weibull(shape=1.086, scale=543.140)","(np.float64(1.086153558478343), np.float64(84.5569909256736), np.float64(543.1396552689412))",135,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,08시-09시,"Triangular(min=0.000, mode=5194.000, max=5229.764)","(np.float64(0.9931615018172533), 0, np.float64(5229.763729764758))",208,"Weibull(shape=2.665, scale=871.799)","(np.float64(2.6650080869169406), np.float64(128.7059846541717), np.float64(871.7992389499061))",118,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,09시-10시,"Triangular(min=1007.770, mode=2881.000, max=3215.221)","(np.float64(0.8485939681503913), np.float64(1007.7704974645217), np.float64(2207.4508809207755))",200,"Gamma(alpha=7.893, beta=241.476)","(np.float64(7.892948706640054), np.float64(-430.7300215499164), np.float64(241.47551114216316))",143,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,10시-11시,"Weibull(shape=3.998, scale=470.579)","(np.float64(3.997986284661029), np.float64(1514.9872010334307), np.float64(470.57932953596503))",151,"Lognormal(normalMean=17.263, normalStdDev=0.000)","(np.float64(1.653389711828532e-05), -31431007.963934768, np.float64(31433246.881513305))",128,주말,3,"['mean', 'median', 'mode']"
234,신도림,하차,11시-12시,"Triangular(min=1517.765, mode=1798.000, max=2593.720)","(np.float64(0.2604525878120741), np.float64(1517.7647655439605), np.float64(1075.954886061193))",163,"Gamma(alpha=13.776, beta=174.323)","(np.float64(13.77607288333359), np.float64(-154.82709204894877), np.float64(174.32337920750837))",152,주말,2,"['mean', 'median']"
234,신도림,하차,12시-13시,"Triangular(min=1628.611, mode=1884.000, max=2118.160)","(np.float64(0.5216820653509195), np.float64(1628.6109329189062), np.float64(489.5492562301217))",191,"Lognormal(normalMean=7.444, normalStdDev=0.329)","(np.float64(0.32934650485083306), 699.6047537468189, np.float64(1709.0516210296864))",152,주말,3,"['mean', 'median', 'mode']"
234,신도림,하차,13시-14시,"Triangular(min=1739.622, mode=1956.000, max=2252.106)","(np.float64(0.42221429491417234), np.float64(1739.621811676412), np.float64(512.4842785572143))",189,"Gamma(alpha=5.660, beta=259.042)","(np.float64(5.65988830694366), np.float64(1103.2561350200226), np.float64(259.0420835621293))",148,주말,3,"['mean', 'median', 'mode']"
234,신도림,하차,14시-15시,"Weibull(shape=3.609, scale=366.499)","(np.float64(3.609174531786099), np.float64(1604.714754755522), np.float64(366.4992134655858))",195,"Triangular(min=1205.053, mode=2196.000, max=3862.715)","(np.float64(0.37286407483898587), np.float64(1205.0533088994507), np.float64(2657.6620220864115))",154,주말,3,"['mean', 'median', 'mode']"
234,신도림,하차,15시-16시,"Triangular(min=1751.861, mode=2371.000, max=2627.546)","(np.float64(0.7070334793707336), np.float64(1751.861454299884), np.float64(875.6849056402036))",200,"Lognormal(normalMean=7.599, normalStdDev=0.268)","(np.float64(0.26768356996578485), 625.0926945108687, np.float64(1997.1385095567036))",152,주말,3,"['mean', 'median', 'mode']"
234,신도림,하차,16시-17시,"Triangular(min=1367.060, mode=2859.000, max=3305.147)","(np.float64(0.7698004271562728), np.float64(1367.0596979903353), np.float64(1938.0871319099379))",208,"Gamma(alpha=16.642, beta=172.373)","(np.float64(16.641778764936486), np.float64(33.65678233840217), np.float64(172.3728477125592))",153,주말,3,"['mean', 'median', 'mode']"
234,신도림,하차,17시-18시,"Triangular(min=1309.349, mode=4342.000, max=4766.910)","(np.float64(0.8771070365219542), np.float64(1309.3493156986128), np.float64(3457.5605462318235))",208,"Triangular(min=722.716, mode=4645.000, max=5114.569)","(np.float64(0.8930818711588804), np.float64(722.7164545276532), np.float64(4391.8521606339855))",156,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,18시-19시,"Triangular(min=875.665, mode=7628.000, max=7893.941)","(np.float64(0.9621073100843062), np.float64(875.6645665410606), np.float64(7018.276820770384))",208,"Triangular(min=925.880, mode=3206.000, max=4284.254)","(np.float64(0.678935792348593), np.float64(925.879932468076), np.float64(3358.3736388963785))",118,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,19시-20시,"Triangular(min=3441.961, mode=5219.000, max=5835.211)","(np.float64(0.7425212092779605), np.float64(3441.9606637945435), np.float64(2393.2506088622317))",196,"Triangular(min=0.000, mode=5355.000, max=6124.328)","(np.float64(0.8743816710006159), 0, np.float64(6124.327827989188))",156,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,20시-21시,"Normal(mean=2796.785, stdDev=108.786)","(np.float64(2796.784722222222), np.float64(108.78560484799937))",144,"Weibull(shape=3.125, scale=1725.841)","(np.float64(3.124979768800305), np.float64(646.4480673832562), np.float64(1725.8414867534507))",144,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,21시-22시,"Weibull(shape=11.459, scale=1601.350)","(np.float64(11.458840567976807), np.float64(1064.1355936224782), np.float64(1601.3496198161033))",145,"Gamma(alpha=327.177, beta=23.664)","(np.float64(327.1766528189578), np.float64(-5698.489356537404), np.float64(23.663641742973553))",143,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,22시-23시,"Weibull(shape=6.073, scale=1139.632)","(np.float64(6.073245506579031), np.float64(1496.6631929658527), np.float64(1139.6317235368472))",188,"Triangular(min=506.599, mode=2563.000, max=3014.527)","(np.float64(0.8199602578838732), np.float64(506.5986429720367), np.float64(2507.928083405962))",156,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,23시-24시,"Weibull(shape=2.343, scale=952.470)","(np.float64(2.343425835959656), np.float64(945.3389286034487), np.float64(952.4702644912062))",195,"Triangular(min=615.705, mode=2294.000, max=2759.751)","(np.float64(0.7827701528231541), np.float64(615.704658140615), np.float64(2144.0461619621674))",155,주말,2,"['mean', 'median']"
234,신도림,하차,24시-01시,"Weibull(shape=1.818, scale=422.259)","(np.float64(1.8180611541653517), np.float64(515.717071788984), np.float64(422.2588417192925))",161,"Triangular(min=186.000, mode=186.000, max=2897.030)","(np.float64(5.869784030404636e-14), np.float64(185.9999999998406), np.float64(2711.0300004252385))",156,주말,2,"['mean', 'median']"
234,신도림,하차,01시-02시,"Triangular(min=19.711, mode=31.000, max=39.963)","(np.float64(0.5574218531143108), np.float64(19.711337867817427), np.float64(20.251560230862054))",198,"Triangular(min=14.207, mode=33.000, max=46.899)","(np.float64(0.5748409954278841), np.float64(14.207168389559307), np.float64(32.692226672100446))",150,주말,3,"['mean', 'median', 'mode']"
234,신도림,하차,02시-03시,"Normal(mean=30.230, stdDev=3.868)","(np.float64(30.229591836734695), np.float64(3.868151200632386))",196,"Weibull(shape=2.373, scale=19.695)","(np.float64(2.3727438199840023), np.float64(14.70533335335195), np.float64(19.694669825425173))",150,주말,3,"['mean', 'median', 'mode']"
234,신도림,하차,03시-04시,"Weibull(shape=3.027, scale=12.061)","(np.float64(3.026789615658843), np.float64(15.543803644543456), np.float64(12.060891271713386))",199,"Triangular(min=11.621, mode=25.000, max=41.060)","(np.float64(0.45446211841191775), np.float64(11.62102717551237), np.float64(29.43913757567769))",150,평일,3,"['mean', 'median', 'mode']"
234,신도림,하차,04시-05시,"Weibull(shape=3.863, scale=15.627)","(np.float64(3.862696539634367), np.float64(16.79528448064673), np.float64(15.627292798092238))",196,"Normal(mean=31.834, stdDev=7.933)","(np.float64(31.834437086092716), np.float64(7.933022993928655))",151,주말,3,"['mean', 'median', 'mode']"
235,문래,하차,05시-06시,"Normal(mean=85.505, stdDev=7.572)","(np.float64(85.50531914893617), np.float64(7.571993006443767))",188,"Weibull(shape=1.863, scale=38.227)","(np.float64(1.8625365901639197), np.float64(25.68186084199015), np.float64(38.2270454859068))",156,평일,3,"['mean', 'median', 'mode']"
235,문래,하차,06시-07시,"Triangular(min=0.000, mode=475.000, max=475.001)","(np.float64(0.999999110415584), 0, np.float64(475.00050207851524))",208,"Triangular(min=0.000, mode=454.000, max=454.000)","(np.float64(0.9999998262341959), 0, np.float64(454.00008285400924))",156,평일,2,"['mean', 'median']"
235,문래,하차,07시-08시,"Triangular(min=0.000, mode=1750.000, max=1889.425)","(np.float64(0.9262076462072474), 0, np.float64(1889.4251274579713))",208,"Gamma(alpha=1.272, beta=109.573)","(np.float64(1.2720530173579458), np.float64(26.397606858341433), np.float64(109.57254824703983))",118,평일,3,"['mean', 'median', 'mode']"
235,문래,하차,08시-09시,"Triangular(min=0.000, mode=6323.000, max=6455.539)","(np.float64(0.979468953382814), 0, np.float64(6455.538971565625))",208,"Triangular(min=72.312, mode=243.000, max=811.516)","(np.float64(0.23090820534032874), np.float64(72.31157323178721), np.float64(739.2046831385173))",118,평일,3,"['mean', 'median', 'mode']"
235,문래,하차,09시-10시,"Triangular(min=1266.684, mode=2834.000, max=3257.062)","(np.float64(0.7874462570514449), np.float64(1266.6836962216241), np.float64(1990.3787588574273))",196,"Triangular(min=0.000, mode=2663.000, max=2949.644)","(np.float64(0.9028208223508472), 0, np.float64(2949.64397593538))",156,평일,3,"['mean', 'median', 'mode']"
235,문래,하차,10시-11시,"Gamma(alpha=44.024, beta=8.888)","(np.float64(44.02360699413343), np.float64(523.2929578897282), np.float64(8.887917509149112))",146,"Triangular(min=257.791, mode=957.000, max=1114.969)","(np.float64(0.8157107712739151), np.float64(257.79085070543135), np.float64(857.1777815388234))",131,평일,2,"['mean', 'median']"
235,문래,하차,11시-12시,"Gamma(alpha=1021.837, beta=1.609)","(np.float64(1021.8369684247473), np.float64(-897.1036213444563), np.float64(1.6094061130064707))",148,"Triangular(min=356.569, mode=720.000, max=1190.708)","(np.float64(0.43569583928680644), np.float64(356.569372538748), np.float64(834.1383935332128))",137,평일,2,"['median', 'mode']"
235,문래,하차,12시-13시,"Triangular(min=694.270, mode=780.000, max=966.957)","(np.float64(0.31439061767975873), np.float64(694.2695727126014), np.float64(272.68761366414583))",182,"Lognormal(normalMean=6.778, normalStdDev=0.148)","(np.float64(0.14827571749760893), -37.848367058247646, np.float64(878.4815863183532))",125,주말,3,"['mean', 'median', 'mode']"
235,문래,하차,13시-14시,"Triangular(min=653.687, mode=826.000, max=943.602)","(np.float64(0.5943579922019175), np.float64(653.6869824260035), np.float64(289.9145293502273))",189,"Lognormal(normalMean=6.350, normalStdDev=0.274)","(np.float64(0.2738376482851485), 303.47996206002904, np.float64(572.2702932543816))",131,주말,3,"['mean', 'median', 'mode']"
235,문래,하차,14시-15시,"Triangular(min=647.744, mode=784.000, max=879.771)","(np.float64(0.587242611020156), np.float64(647.7437223300174), np.float64(232.02723220917417))",191,"Triangular(min=424.670, mode=783.000, max=1441.069)","(np.float64(0.35254847194816064), np.float64(424.6700956203616), np.float64(1016.3989717501789))",153,주말,2,"['mean', 'median']"
235,문래,하차,15시-16시,"Triangular(min=699.474, mode=842.000, max=949.610)","(np.float64(0.5697955457012603), np.float64(699.4736835179992), np.float64(250.13589094753334))",192,"Lognormal(normalMean=6.898, normalStdDev=0.214)","(np.float64(0.21445514482930964), -88.56824887812415, np.float64(990.2252858771678))",152,주말,3,"['mean', 'median', 'mode']"
